,datasetid,recordid,fields,geometry,record_timestamp
34,centros-educativos-en-valencia,405384312824d4d2e7c8b0270fac169dc3f7d653,"{'telef': '962566200', 'codcen': '46012537', 'despecific': 'AUSIÀS MARCH', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.332489, 39.45016399907409], 'type': 'Point'}, 'dlibre': 'CEIP AUSIÀS MARCH', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46024', 'regimen': 'PÚBLICO', 'direccion': 'CL. PARQUE DE NAZARET, 3', 'municipio': 'València', 'mail': '46012537@edu.gva.es', 'fax': '962566201', 'geo_point_2d': [39.45016399907409, -0.33248900000000214]}","{'type': 'Point', 'coordinates': [-0.33248900000000214, 39.45016399907409]}",2022-02-23T09:49:39.941+01:00
35,centros-educativos-en-valencia,a19102807d362985a377db60bf3b6f0b06494792,"{'telef': '962566210', 'codcen': '46012586', 'despecific': 'BALLESTER FANDOS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.328155, 39.479360999073926], 'type': 'Point'}, 'dlibre': 'CEIP BALLESTER FANDOS', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46011', 'regimen': 'PÚBLICO', 'direccion': 'AV. MALVARROSA, 57', 'municipio': 'València', 'mail': '46012586@edu.gva.es', 'fax': '962566211', 'geo_point_2d': [39.479360999073926, -0.3281549999999988]}","{'type': 'Point', 'coordinates': [-0.3281549999999988, 39.479360999073926]}",2022-02-23T09:49:39.941+01:00
36,centros-educativos-en-valencia,504779ede7cf80bcc96552c5d320bf2ca426839c,"{'telef': '963918200', 'codcen': '46012896', 'despecific': 'ESCUELA PROFESIONAL XAVIER', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.373052, 39.47813099907393], 'type': 'Point'}, 'dlibre': 'CENTRE PRIVAT FP ESCUELA PROFESIONAL XAVIER', 'dgenerica': 'CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA', 'codpos': '46003', 'regimen': 'CONCERTADO', 'direccion': 'CL. PINTOR LÓPEZ, 8', 'municipio': 'València', 'mail': 'secretaria@epx.fjaverianas.com', 'fax': '963915064', 'geo_point_2d': [39.47813099907393, -0.37305200000000094]}","{'type': 'Point', 'coordinates': [-0.37305200000000094, 39.47813099907393]}",2022-02-23T09:49:39.941+01:00
37,centros-educativos-en-valencia,04aae17be70dec9fdb5cd0a5368060ea5abfb0f7,"{'telef': '961206185', 'codcen': '46012987', 'despecific': 'CID CAMPEADOR', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.399488, 39.46527199907402], 'type': 'Point'}, 'dlibre': 'IES CID CAMPEADOR', 'dgenerica': ""INSTITUT D'EDUCACIÓ SECUNDÀRIA"", 'codpos': '46018', 'regimen': 'PÚBLICO', 'direccion': 'CL. GUILLEM DESPUIG, 8', 'municipio': 'València', 'mail': '46012987@edu.gva.es', 'fax': '961206186', 'geo_point_2d': [39.46527199907402, -0.39948800000000123]}","{'type': 'Point', 'coordinates': [-0.39948800000000123, 39.46527199907402]}",2022-02-23T09:49:39.941+01:00
38,centros-educativos-en-valencia,f48795ff2b185a7f43ad65a94167f34b3dfe278c,"{'telef': '961206050', 'codcen': '46012999', 'despecific': 'JOANOT MARTORELL', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.390365, 39.440535999074164], 'type': 'Point'}, 'dlibre': 'IES JOANOT MARTORELL', 'dgenerica': ""INSTITUT D'EDUCACIÓ SECUNDÀRIA"", 'codpos': '46017', 'regimen': 'PÚBLICO', 'direccion': 'CL. CIUDAD DEL APRENDIZ, 2', 'municipio': 'València', 'mail': '46012999@edu.gva.es', 'fax': '961206051', 'geo_point_2d': [39.440535999074164, -0.39036499999999996]}","{'type': 'Point', 'coordinates': [-0.39036499999999996, 39.440535999074164]}",2022-02-23T09:49:39.941+01:00
39,centros-educativos-en-valencia,58ce37031ae9f10cfe8f7af1136669426ce16fd7,"{'telef': '963725768', 'codcen': '46013013', 'despecific': 'CIUDAD JARDÍN', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.344921, 39.46960299907397], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL CIUDAD JARDÍN', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46022', 'regimen': 'PRIVADO', 'direccion': 'CL. JOSÉ DE ORGA, 4', 'municipio': 'València', 'mail': 'info@eiciudadjardin.com', 'fax': '963559192', 'geo_point_2d': [39.46960299907397, -0.344921]}","{'type': 'Point', 'coordinates': [-0.344921, 39.46960299907397]}",2022-02-23T09:49:39.941+01:00
40,centros-educativos-en-valencia,68263a633636aceb61d24c5efa2d910592bbc858,"{'telef': '963343705', 'codcen': '46013116', 'despecific': 'SALESIANOS-SAN JUAN BOSCO', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.370188, 39.45355899907408], 'type': 'Point'}, 'dlibre': 'CENTRE PRIVAT SALESIANOS-SAN JUAN BOSCO', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA"", 'codpos': '46013', 'regimen': 'CONCERTADO', 'direccion': 'AV. DE LA PLATA, 10', 'municipio': 'València', 'mail': 'valencia.sanjuanbosco@salesianos.edu', 'fax': '963739630', 'geo_point_2d': [39.45355899907408, -0.3701879999999995]}","{'type': 'Point', 'coordinates': [-0.3701879999999995, 39.45355899907408]}",2022-02-23T09:49:39.941+01:00
41,centros-educativos-en-valencia,63755000851432b463bf2f2c3e982e7464c2e071,"{'telef': '961206970', 'codcen': '46013219', 'despecific': 'JOAQUÍN RODRIGO', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.358213, 39.45276499907408], 'type': 'Point'}, 'dlibre': 'CONSERVATORI SUPERIOR DE MÚSICA JOAQUÍN RODRIGO', 'dgenerica': 'CONSERVATORI SUPERIOR DE MÚSICA', 'codpos': '46013', 'regimen': 'PÚBLICO', 'direccion': 'CL. CINEASTA RICARDO MUÑOZ SUAY, S/N', 'municipio': 'València', 'mail': '46013219@iseacv.gva.es', 'fax': '961206971', 'geo_point_2d': [39.45276499907408, -0.358213]}","{'type': 'Point', 'coordinates': [-0.358213, 39.45276499907408]}",2022-02-23T09:49:39.941+01:00
42,centros-educativos-en-valencia,9406a8f9471f25b03b4bf09bc8e236d1a7444f05,"{'telef': '961206835', 'codcen': '46013220', 'despecific': 'VALÈNCIA-SAÏDIA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.381464, 39.48289499907389], 'type': 'Point'}, 'dlibre': ""ESCOLA OFICIAL D'IDIOMES VALÈNCIA-SAÏDIA"", 'dgenerica': ""ESCOLA OFICIAL D'IDIOMES"", 'codpos': '46009', 'regimen': 'PÚBLICO', 'direccion': 'CL. LLANO DE ZAIDÍA, 19', 'municipio': 'València', 'mail': '46013220@edu.gva.es', 'fax': '961206836', 'geo_point_2d': [39.48289499907389, -0.3814639999999998]}","{'type': 'Point', 'coordinates': [-0.3814639999999998, 39.48289499907389]}",2022-02-23T09:49:39.941+01:00
43,centros-educativos-en-valencia,61649c9e56d4bf3be1cddd8748ea2460af570404,"{'telef': '962566060', 'codcen': '46013438', 'despecific': 'MAGISTERIO ESPAÑOL', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.361709, 39.455107999074066], 'type': 'Point'}, 'dlibre': 'CEIP MAGISTERIO ESPAÑOL', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46013', 'regimen': 'PÚBLICO', 'direccion': 'CL. AMADO GRANELL MESADO, 61', 'municipio': 'València', 'mail': '46013438@edu.gva.es', 'fax': '962566061', 'geo_point_2d': [39.455107999074066, -0.36170900000000006]}","{'type': 'Point', 'coordinates': [-0.36170900000000006, 39.455107999074066]}",2022-02-23T09:49:39.941+01:00
44,centros-educativos-en-valencia,cb692ce7eb3194e1b58bfd21e12d9f6967d11a81,"{'telef': '961205480', 'codcen': '46013451', 'despecific': 'JOSÉ SOTO MICÓ', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.39048, 39.450567999074096], 'type': 'Point'}, 'dlibre': 'CEIP JOSÉ SOTO MICÓ', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46017', 'regimen': 'PÚBLICO', 'direccion': 'CL. BEETHOVEN, S/N', 'municipio': 'València', 'mail': '46013451@edu.gva.es', 'fax': '961205481', 'geo_point_2d': [39.450567999074096, -0.39048000000000027]}","{'type': 'Point', 'coordinates': [-0.39048000000000027, 39.450567999074096]}",2022-02-23T09:49:39.941+01:00
45,centros-educativos-en-valencia,d6f5a8246806c45d2f2cfe3c9b779af4fd484ede,"{'telef': '962566370', 'codcen': '46013487', 'despecific': 'VICENTE BLASCO IBÁÑEZ', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.325567, 39.479706999073926], 'type': 'Point'}, 'dlibre': 'CEIP VICENTE BLASCO IBÁÑEZ', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46011', 'regimen': 'PÚBLICO', 'direccion': 'CL. ISABEL DE VILLENA, 6', 'municipio': 'València', 'mail': '46013487@edu.gva.es', 'fax': '962566371', 'geo_point_2d': [39.479706999073926, -0.3255670000000004]}","{'type': 'Point', 'coordinates': [-0.3255670000000004, 39.479706999073926]}",2022-02-23T09:49:39.941+01:00
46,centros-educativos-en-valencia,98f115e03467783cce5763a9efb10b2cf4c33558,"{'telef': '962566790', 'codcen': '46013505', 'despecific': 'VIVERS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.367763, 39.48357399907389], 'type': 'Point'}, 'dlibre': 'CEIP VIVERS', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46010', 'regimen': 'PÚBLICO', 'direccion': 'CL. JACA, S/N', 'municipio': 'València', 'mail': '46013505@edu.gva.es', 'fax': '962566791', 'geo_point_2d': [39.48357399907389, -0.36776300000000084]}","{'type': 'Point', 'coordinates': [-0.36776300000000084, 39.48357399907389]}",2022-02-23T09:49:39.941+01:00
47,centros-educativos-en-valencia,7a2bd16f6943edae1ec64d81ac42ebc697f3458c,"{'telef': '962566670', 'codcen': '46013517', 'despecific': 'LA FONTETA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.365144, 39.44449899907414], 'type': 'Point'}, 'dlibre': 'CEIP LA FONTETA', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46013', 'regimen': 'PÚBLICO', 'direccion': 'CL. CURA PALANCA, S/N', 'municipio': 'València', 'mail': '46013517@edu.gva.es', 'fax': '962566671', 'geo_point_2d': [39.44449899907414, -0.36514400000000036]}","{'type': 'Point', 'coordinates': [-0.36514400000000036, 39.44449899907414]}",2022-02-23T09:49:39.941+01:00
48,centros-educativos-en-valencia,ee97ff065255cdc4476586b8a40ed1989e7a875c,"{'telef': '963698175', 'codcen': '46013645', 'despecific': 'AULA 3', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.361229, 39.47617899907395], 'type': 'Point'}, 'dlibre': 'CENTRE PRIVAT AULA 3', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ SECUNDÀRIA"", 'codpos': '46010', 'regimen': 'PRIVADO', 'direccion': 'CL. ARTES GRÁFICAS, 24-26', 'municipio': 'València', 'mail': 'info@colegioaula3.es', 'fax': '963601015', 'geo_point_2d': [39.47617899907395, -0.36122900000000097]}","{'type': 'Point', 'coordinates': [-0.36122900000000097, 39.47617899907395]}",2022-02-23T09:49:39.941+01:00
49,centros-educativos-en-valencia,bf908e755a4c9343ddd006739fbfe7f8e4a03993,"{'telef': '963725082', 'codcen': '46014194', 'despecific': 'AUXILIA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.372666, 39.4965239990738], 'type': 'Point'}, 'dlibre': 'CEE PRIV. AUXILIA', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ ESPECIAL"", 'codpos': '46019', 'regimen': 'PRIVADO', 'direccion': 'CL. GRAVADOR FABREGAT, 5-B', 'municipio': 'València', 'mail': 'fav@auxilia.es', 'fax': '963553143', 'geo_point_2d': [39.4965239990738, -0.3726659999999998]}","{'type': 'Point', 'coordinates': [-0.3726659999999998, 39.4965239990738]}",2022-02-23T09:49:39.941+01:00
50,centros-educativos-en-valencia,298a9748b0d48c590074f266b78b1f7878699de3,"{'telef': '961205490', 'codcen': '46015186', 'despecific': 'CAMPANAR', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.395875, 39.48259199907389], 'type': 'Point'}, 'dlibre': 'CEIP CAMPANAR', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46015', 'regimen': 'PÚBLICO', 'direccion': 'CL. RASCANYA, 1', 'municipio': 'València', 'mail': '46015186@edu.gva.es', 'fax': '961205491', 'geo_point_2d': [39.48259199907389, -0.39587500000000037]}","{'type': 'Point', 'coordinates': [-0.39587500000000037, 39.48259199907389]}",2022-02-23T09:49:39.941+01:00
51,centros-educativos-en-valencia,d909b0086a937033f3e91158a346370944de537d,"{'telef': '961206030', 'codcen': '46015290', 'despecific': 'EL GRAO', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.332175, 39.46201599907404], 'type': 'Point'}, 'dlibre': 'IES EL GRAO', 'dgenerica': ""INSTITUT D'EDUCACIÓ SECUNDÀRIA"", 'codpos': '46011', 'regimen': 'PÚBLICO', 'direccion': 'CL. ESCALANTE, 9', 'municipio': 'València', 'mail': '46015290@edu.gva.es', 'fax': '961206031', 'geo_point_2d': [39.46201599907404, -0.3321750000000003]}","{'type': 'Point', 'coordinates': [-0.3321750000000003, 39.46201599907404]}",2022-02-23T09:49:39.941+01:00
52,centros-educativos-en-valencia,fc082ea025ce097dd9293e289581a046bc09dcce,"{'telef': '963604400', 'codcen': '46015435', 'despecific': 'ALTAVIANA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.356183, 39.47762199907393], 'type': 'Point'}, 'dlibre': 'CENTRE PRIVAT FP ALTAVIANA', 'dgenerica': 'CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA', 'codpos': '46010', 'regimen': 'CONCERTADO', 'direccion': 'CL. ALMELA Y VIVES, 5', 'municipio': 'València', 'mail': 'altaviana@altaviana.com', 'fax': '963934603', 'geo_point_2d': [39.47762199907393, -0.35618299999999986]}","{'type': 'Point', 'coordinates': [-0.35618299999999986, 39.47762199907393]}",2022-02-23T09:49:39.941+01:00
53,centros-educativos-en-valencia,ffb2e05e748b939fad13deca5938f9fd148a1177,"{'telef': '961207345', 'codcen': '46016051', 'despecific': 'ANTONIO GARCÍA LÓPEZ', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.345694, 39.468285999073984], 'type': 'Point'}, 'dlibre': 'CEIP ANTONIO GARCÍA LÓPEZ', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46022', 'regimen': 'PÚBLICO', 'direccion': 'CL. PERIS BRELL, 66', 'municipio': 'València', 'mail': '46016051@edu.gva.es', 'fax': '961207346', 'geo_point_2d': [39.468285999073984, -0.34569400000000117]}","{'type': 'Point', 'coordinates': [-0.34569400000000117, 39.468285999073984]}",2022-02-23T09:49:39.941+01:00
54,centros-educativos-en-valencia,d5e5ec2f7183c5bcca763585b40d474b65f8edf3,"{'telef': '961207005', 'codcen': '46016245', 'despecific': 'PROFESOR SEBASTIÁN BURGOS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.387492, 39.43962299907416], 'type': 'Point'}, 'dlibre': 'CEE PÚB. PROFESOR SEBASTIÁN BURGOS', 'dgenerica': ""CENTRE D'EDUCACIÓ ESPECIAL"", 'codpos': '46017', 'regimen': 'PÚBLICO', 'direccion': 'CL. ALQUERÍA DE BENIMASSOT, 17', 'municipio': 'València', 'mail': '46016245@edu.gva.es', 'fax': '961207006', 'geo_point_2d': [39.43962299907416, -0.3874920000000006]}","{'type': 'Point', 'coordinates': [-0.3874920000000006, 39.43962299907416]}",2022-02-23T09:49:39.941+01:00
55,centros-educativos-en-valencia,379cd788701382e5e688d86f472b328987485dc1,"{'telef': '962566310', 'codcen': '46016452', 'despecific': 'PROFESOR BARTOLOMÉ COSSIO', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.373278, 39.49258299907384], 'type': 'Point'}, 'dlibre': 'CEIP PROFESOR BARTOLOMÉ COSSIO', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46019', 'regimen': 'PÚBLICO', 'direccion': 'CL. REIG GENOVÉS, 29', 'municipio': 'València', 'mail': '46016452@edu.gva.es', 'fax': '962566311', 'geo_point_2d': [39.49258299907384, -0.373278]}","{'type': 'Point', 'coordinates': [-0.373278, 39.49258299907384]}",2022-02-23T09:49:39.941+01:00
56,centros-educativos-en-valencia,19d2bfd37b5c26fd6c7046cf589ce94762b07822,"{'telef': '961205485', 'codcen': '46016555', 'despecific': 'JUAN MANUEL MONTOYA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.33474, 39.44467799907412], 'type': 'Point'}, 'dlibre': 'CEIP JUAN MANUEL MONTOYA', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46024', 'regimen': 'PÚBLICO', 'direccion': 'CR. PUNTA AL MAR, 75', 'municipio': 'València', 'mail': '46016555@edu.gva.es', 'fax': '961205486', 'geo_point_2d': [39.44467799907412, -0.33474000000000104]}","{'type': 'Point', 'coordinates': [-0.33474000000000104, 39.44467799907412]}",2022-02-23T09:49:39.941+01:00
57,centros-educativos-en-valencia,0f7cd145fcda7a8b0d736a669f0f46005f04733f,"{'telef': '962566020', 'codcen': '46016580', 'despecific': 'FRANCISCO GINER DE LOS RÍOS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.401355, 39.47660999907392], 'type': 'Point'}, 'dlibre': 'CEIP FRANCISCO GINER DE LOS RÍOS', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46015', 'regimen': 'PÚBLICO', 'direccion': 'PZ. GRUP PARPALLÓ, S/N', 'municipio': 'València', 'mail': '46016580@edu.gva.es', 'fax': '962566021', 'geo_point_2d': [39.47660999907392, -0.40135499999999963]}","{'type': 'Point', 'coordinates': [-0.40135499999999963, 39.47660999907392]}",2022-02-23T09:49:39.941+01:00
58,centros-educativos-en-valencia,cb5d8abd389baf480cff0f6e441f5af56f6581f0,"{'telef': '963407256', 'codcen': '46016646', 'despecific': 'EL MOLÍ', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.399452, 39.48566899907387], 'type': 'Point'}, 'dlibre': 'CEE PRIV. EL MOLÍ', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ ESPECIAL"", 'codpos': '46015', 'regimen': 'CONCERTADO', 'direccion': 'CL. PADRE MUEDRA, 19', 'municipio': 'València', 'mail': 'elmoli.cee@gmail.com', 'fax': '0', 'geo_point_2d': [39.48566899907387, -0.39945200000000003]}","{'type': 'Point', 'coordinates': [-0.39945200000000003, 39.48566899907387]}",2022-02-23T09:49:39.941+01:00
59,centros-educativos-en-valencia,60e3d41427836f0ae352171041d7208b8597bebf,"{'telef': '963920786', 'codcen': '46016968', 'despecific': 'INSTITUTO MUSICAL GINER', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.383988, 39.47137699907397], 'type': 'Point'}, 'dlibre': 'CENTRE ENS. PROFESSIONALS DE MÚSICA INSTITUTO MUSICAL GINER', 'dgenerica': ""CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA"", 'codpos': '46008', 'regimen': 'PRIVADO', 'direccion': 'CL. GUILLEM DE CASTRO, 73', 'municipio': 'València', 'mail': 'info@elmicalet.cat', 'fax': '963913267', 'geo_point_2d': [39.47137699907397, -0.3839880000000003]}","{'type': 'Point', 'coordinates': [-0.3839880000000003, 39.47137699907397]}",2022-02-23T09:49:39.941+01:00
60,centros-educativos-en-valencia,0398ad12e6d10fb7292a7902c009fcf25419eee6,"{'telef': '963525478', 'codcen': '46016981', 'despecific': 'JOSÉ ITURBI', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.352271, 39.461825999074016], 'type': 'Point'}, 'dlibre': 'CONSERVATORI PROFESSIONAL DE MÚSICA JOSÉ ITURBI', 'dgenerica': 'CONSERVATORI PROFESSIONAL DE MÚSICA', 'codpos': '46023', 'regimen': 'PÚBLICO', 'direccion': 'AV. BALEARES, 36', 'municipio': 'València', 'mail': '46016981@gva.es', 'fax': '963370148', 'geo_point_2d': [39.461825999074016, -0.35227100000000044]}","{'type': 'Point', 'coordinates': [-0.35227100000000044, 39.461825999074016]}",2022-02-23T09:49:39.941+01:00
61,centros-educativos-en-valencia,da16005374b0fa728e00e21d2bc373ea05a14a05,"{'telef': '963732199', 'codcen': '46017067', 'despecific': 'ENSEÑANZAS PROFESIONALES SOROLLA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.376389, 39.45692999907406], 'type': 'Point'}, 'dlibre': 'CENTRE PRIVAT FP ENSEÑANZAS PROFESIONALES SOROLLA', 'dgenerica': 'CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA', 'codpos': '46006', 'regimen': 'CONCERTADO', 'direccion': 'CL. DOCTOR DOMAGK, 1', 'municipio': 'València', 'mail': 'profesional@gruposorolla.es', 'fax': '963336486', 'geo_point_2d': [39.45692999907406, -0.3763890000000002]}","{'type': 'Point', 'coordinates': [-0.3763890000000002, 39.45692999907406]}",2022-02-23T09:49:39.941+01:00
62,centros-educativos-en-valencia,4171a7fed603f8c70fca2814ce31a6c88aa55100,"{'telef': '962566380', 'codcen': '46017213', 'despecific': 'VICENTE GAOS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.348837, 39.47756999907393], 'type': 'Point'}, 'dlibre': 'CEIP VICENTE GAOS', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46021', 'regimen': 'PÚBLICO', 'direccion': 'PZ. POETA VICENTE GAOS, 1', 'municipio': 'València', 'mail': '46017213@edu.gva.es', 'fax': '962566381', 'geo_point_2d': [39.47756999907393, -0.34883699999999945]}","{'type': 'Point', 'coordinates': [-0.34883699999999945, 39.47756999907393]}",2022-02-23T09:49:39.941+01:00
63,centros-educativos-en-valencia,2e043a6fd3e37cfc9e7c2f806c40335cac81bb93,"{'telef': '962566710', 'codcen': '46017249', 'despecific': 'PROFESOR LUIS BRAILLE', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.380048, 39.489907999073836], 'type': 'Point'}, 'dlibre': 'CEIP PROFESOR LUIS BRAILLE', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46009', 'regimen': 'PÚBLICO', 'direccion': 'CL. LUIS CRUMIERE, 2', 'municipio': 'València', 'mail': '46017249@edu.gva.es', 'fax': '962566711', 'geo_point_2d': [39.489907999073836, -0.3800479999999999]}","{'type': 'Point', 'coordinates': [-0.3800479999999999, 39.489907999073836]}",2022-02-23T09:49:39.941+01:00
64,centros-educativos-en-valencia,58c1169d6189d49e636af25b758a659c29de38b8,"{'telef': '963858054', 'codcen': '46017316', 'despecific': 'CENTRE PROFESSIONAL DE DANSA VALENCIÀ', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.387688, 39.47172799907397], 'type': 'Point'}, 'dlibre': 'CENTRE ENS. PROFESSIONALS DE DANSA VALENCIÀ', 'dgenerica': ""CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE DANSA"", 'codpos': '46008', 'regimen': 'PRIVADO', 'direccion': 'CL. CALIXTO III, 13', 'municipio': 'València', 'mail': 'info@cpdansavalencia.com', 'fax': '963858054', 'geo_point_2d': [39.47172799907397, -0.38768799999999953]}","{'type': 'Point', 'coordinates': [-0.38768799999999953, 39.47172799907397]}",2022-02-23T09:49:39.941+01:00
